0,-0.377286,-0.977359,0.613776,0.789182,0.112281,-0.263198,-0.377286,-0.377286,-1.325246,-1.325246,1
0.033356904983521,-0.375947,-0.97343,0.612798,0.78995,0.065853,-0.310892,-0.376617,-0.376585,-1.32761,-1.32761,1
0.066715002059937,-0.373224,-0.964344,0.609814,0.792268,0.023114,-0.352953,-0.375486,-0.37513,-1.331632,-1.331632,1
0.100071907043457,-0.370319,-0.955261,0.607051,0.794398,-0.015578,-0.389036,-0.374195,-0.372876,-1.336271,-1.336271,1
0.133430004119873,-0.367272,-0.944823,0.603194,0.79734,-0.045926,-0.412758,-0.372103,-0.368953,-1.343849,-1.343849,1
0.166786909103394,-0.365011,-0.939455,0.60182,0.798384,-0.073746,-0.43316,-0.370544,-0.365607,-1.349542,-1.349542,1
0.200144052505493,-0.35332,-0.912402,0.59552,0.803109,-0.101059,-0.453709,-0.368631,-0.359835,-1.356832,-1.356831,1
0.233500957489014,-0.348468,-0.900309,0.594804,0.803656,-0.122665,-0.465212,-0.365161,-0.351562,-1.370216,-1.370215,1
0.266860008239746,-0.34694,-0.89525,0.593677,0.804494,-0.142479,-0.474592,-0.362402,-0.345621,-1.380949,-1.380948,1
0.30021595954895,-0.345264,-0.891569,0.593849,0.804373,-0.160715,-0.482176,-0.360201,-0.341664,-1.38956,-1.389559,1
0.333574056625366,-0.344307,-0.888316,0.593023,0.804986,-0.179496,-0.49235,-0.359208,-0.338654,-1.393474,-1.393473,1
0.366930961608887,-0.340849,-0.878588,0.591049,0.80645,-0.194358,-0.495797,-0.357312,-0.336716,-1.401021,-1.40102,1
0.400288105010986,-0.338938,-0.873729,0.590212,0.807069,-0.207874,-0.497896,-0.355523,-0.334859,-1.408228,-1.408227,1
0.433645009994507,-0.336042,-0.865674,0.588207,0.808539,-0.221381,-0.502238,-0.354595,-0.33268,-1.412023,-1.412022,1
0.467003107070923,-0.332229,-0.856587,0.586553,0.809749,-0.233347,-0.504927,-0.353579,-0.330403,-1.416248,-1.416247,1
0.500360012054443,-0.328038,-0.842998,0.58067,0.813986,-0.203602,-0.524162,-0.352629,-0.32821,-1.420204,-1.420203,0
0.533716917037964,-0.319793,-0.831137,0.584246,0.811424,-0.214783,-0.517466,-0.351261,-0.324604,-1.426175,-1.426174,1
0.56707501411438,-0.316072,-0.821709,0.583515,0.811948,-0.225805,-0.513097,-0.349853,-0.320943,-1.432405,-1.432403,1
0.6004319190979,-0.314829,-0.818319,0.58301,0.81231,-0.235752,-0.50857,-0.348506,-0.317728,-1.438396,-1.438394,1
0.6337890625,-0.310503,-0.80737,0.581094,0.81368,-0.24416,-0.502888,-0.347099,-0.314348,-1.444762,-1.444761,1
0.667145967483521,-0.30806,-0.801573,0.580216,0.814306,-0.25141,-0.496576,-0.345704,-0.311169,-1.45113,-1.451128,1
0.700504064559937,-0.304789,-0.792276,0.577646,0.816129,-0.257369,-0.489393,-0.344293,-0.308028,-1.457659,-1.457657,1
0.733861923217773,-0.300637,-0.783597,0.576176,0.81716,-0.261554,-0.478166,-0.341593,-0.304448,-1.470281,-1.470279,1
0.767220020294189,-0.296045,-0.774275,0.574614,0.818253,-0.264775,-0.466614,-0.338952,-0.300883,-1.482861,-1.48286,1
0.800578117370606,-0.287135,-0.754217,0.568646,0.822411,-0.225595,-0.480799,-0.337674,-0.298062,-1.489012,-1.489011,0
0.833935976028442,-0.281695,-0.746719,0.569346,0.821922,-0.186269,-0.467115,-0.337674,-0.295847,-1.489012,-1.489012,0
0.867294073104858,-0.278178,-0.73889,0.568133,0.822756,-0.164414,-0.431785,-0.337674,-0.293633,-1.489012,-1.489012,0
0.900651931762695,-0.276584,-0.735624,0.56776,0.823013,-0.169711,-0.390631,-0.337674,-0.291418,-1.489012,-1.489012,0
0.934010982513428,-0.272458,-0.726116,0.565851,0.824325,-0.199662,-0.362099,-0.337674,-0.289204,-1.489011,-1.489012,0
0.967367887496948,-0.268715,-0.718446,0.564629,0.82516,-0.205374,-0.356096,-0.335703,-0.283374,-1.499637,-1.499626,1
1.00072693824768,-0.265767,-0.711191,0.562758,0.826441,-0.209979,-0.349329,-0.33199,-0.276535,-1.519794,-1.519786,1
1.0340850353241,-0.259317,-0.698653,0.560467,0.828008,-0.235402,-0.38309,-0.330233,-0.272688,-1.529404,-1.529397,0
1.06744289398193,-0.256703,-0.693623,0.559715,0.828521,-0.234122,-0.425263,-0.330233,-0.270347,-1.529404,-1.529397,0
1.10080099105835,-0.243526,-0.669045,0.555162,0.8316,-0.206781,-0.457317,-0.330233,-0.268006,-1.529403,-1.529398,0
1.13415908813477,-0.23933,-0.662899,0.556371,0.830804,-0.207868,-0.435001,-0.327902,-0.261151,-1.543758,-1.543749,1
1.1675169467926,-0.236077,-0.656805,0.556572,0.830675,-0.208758,-0.415993,-0.325606,-0.255122,-1.558113,-1.558104,1
1.20087504386902,-0.232146,-0.647467,0.554624,0.831979,-0.20882,-0.397896,-0.323326,-0.249614,-1.572642,-1.572635,1
1.23423290252686,-0.228159,-0.639705,0.553735,0.832571,-0.207929,-0.377955,-0.318929,-0.242576,-1.601124,-1.60112,1
1.26759195327759,-0.22607,-0.635521,0.553161,0.832952,-0.206726,-0.359163,-0.314818,-0.237264,-1.628096,-1.628094,1
1.300950050354,-0.224212,-0.631511,0.552361,0.833483,-0.205412,-0.34398,-0.312848,-0.234018,-1.641182,-1.641179,1
1.33430790901184,-0.219487,-0.62237,0.550847,0.834483,-0.203249,-0.326315,-0.309042,-0.230047,-1.666849,-1.666847,1
1.36766600608826,-0.215429,-0.61489,0.549941,0.83508,-0.200642,-0.309198,-0.305329,-0.226268,-1.692667,-1.692665,1
1.40102410316467,-0.205853,-0.595105,0.545361,0.838078,-0.196667,-0.291375,-0.30165,-0.222427,-1.719291,-1.71929,1
1.43438196182251,-0.197273,-0.583638,0.548217,0.836199,-0.192382,-0.273679,-0.297842,-0.217948,-1.748743,-1.748742,1
1.46774101257324,-0.195746,-0.580457,0.547969,0.836358,-0.188174,-0.256943,-0.294204,-0.214092,-1.777398,-1.777397,1
1.50109910964966,-0.194021,-0.576963,0.547613,0.836587,-0.183997,-0.241021,-0.290761,-0.210879,-1.804811,-1.80481,1
1.5344569683075,-0.190639,-0.570468,0.547171,0.83687,-0.179665,-0.225519,-0.287459,-0.208053,-1.831578,-1.831577,1
1.56781506538391,-0.186366,-0.562294,0.5465,0.837303,-0.175071,-0.210222,-0.284242,-0.205385,-1.85841,-1.85841,1
1.60117292404175,-0.181714,-0.552919,0.545275,0.838101,-0.170198,-0.198362,-0.282614,-0.203684,-1.872588,-1.872587,1
1.63453102111816,-0.176673,-0.543844,0.544403,0.838665,-0.164917,-0.18282,-0.279408,-0.200837,-1.901181,-1.90118,1
1.66788911819458,-0.171703,-0.535144,0.543931,0.83897,-0.159407,-0.167424,-0.276233,-0.198005,-1.930677,-1.930676,1
1.70124697685242,-0.166997,-0.52701,0.543804,0.839052,-0.153753,-0.152207,-0.273128,-0.195336,-1.960419,-1.960418,1
1.73460602760315,-0.159886,-0.512695,0.541341,0.840645,-0.147437,-0.136569,-0.270025,-0.192601,-1.991629,-1.991628,1
1.76796388626099,-0.157212,-0.50989,0.543041,0.839551,-0.141478,-0.121633,-0.266956,-0.189929,-2.02376,-2.023758,1
1.8013219833374,-0.151964,-0.501218,0.544539,0.838587,-0.135558,-0.106733,-0.263948,-0.18741,-2.056291,-2.05629,1
1.83468103408813,-0.147091,-0.492315,0.545019,0.838277,-0.129582,-0.091856,-0.260939,-0.184854,-2.090549,-2.090548,1
1.86803889274597,-0.142176,-0.482662,0.544428,0.838662,-0.123526,-0.080802,-0.259416,-0.183644,-2.108835,-2.108832,1
1.90139698982239,-0.138158,-0.475418,0.544517,0.838605,-0.117319,-0.065634,-0.256428,-0.18107,-2.145465,-2.145462,1
1.9347550868988,-0.132486,-0.46517,0.544541,0.838588,-0.110938,-0.050388,-0.253448,-0.178526,-2.183988,-2.183985,1
1.96811389923096,-0.128844,-0.458317,0.544291,0.83875,-0.104565,-0.035411,-0.250488,-0.176062,-2.224168,-2.224165,1
2.00147199630737,-0.123432,-0.448617,0.544513,0.838605,-0.098082,-0.020381,-0.247584,-0.173778,-2.265014,-2.265011,1
2.03483009338379,-0.112516,-0.42897,0.542628,0.839825,-0.090661,-0.004357,-0.244631,-0.171425,-2.310296,-2.310292,1
2.06818890571594,-0.107784,-0.421311,0.542528,0.839889,-0.083253,0.011393,-0.24162,-0.169036,-2.360773,-2.360768,1
2.10154700279236,-0.102992,-0.412989,0.541959,0.840256,-0.075955,0.022783,-0.240096,-0.168176,-2.388179,-2.388173,1
2.13490509986877,-0.101967,-0.411209,0.541831,0.840338,-0.068822,0.03802,-0.237127,-0.166034,-2.44216,-2.442152,1
2.16826391220093,-0.09916,-0.406181,0.541358,0.840642,-0.062065,0.048461,-0.23566,-0.16539,-2.469822,-2.469813,1
2.20162200927734,-0.09257,-0.393832,0.539942,0.841546,-0.054582,0.064045,-0.232712,-0.163507,-2.528992,-2.528982,1
2.23498010635376,-0.088297,-0.386022,0.539073,0.842098,-0.04704,0.079405,-0.22977,-0.161832,-2.592619,-2.592608,1
2.26833891868591,-0.083733,-0.377981,0.538225,0.842634,-0.039414,0.094589,-0.226887,-0.160409,-2.657589,-2.657578,1
